GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US410670326065,410670326065,"Block Group 5, Census Tract 326.06, Washington County, Oregon",1014,220,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,359,199,56,53,119,70,244,133,58,55,66,59,98,71,0,12,14,24
1500000US410670326071,410670326071,"Block Group 1, Census Tract 326.07, Washington County, Oregon",3701,300,29,36,0,12,0,12,0,12,31,49,0,12,0,12,0,12,0,12,12,22,32,52,9,14,0,12,17,27,18,20,216,85,49,40,159,78,340,125,305,122,1009,222,845,215,151,71,479,152
1500000US410670326081,410670326081,"Block Group 1, Census Tract 326.08, Washington County, Oregon",1731,113,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,15,22,21,3,8,223,76,30,26,145,67,192,55,153,51,481,101,350,94,57,29,52,28
1500000US410670326091,410670326091,"Block Group 1, Census Tract 326.09, Washington County, Oregon",1622,106,8,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,27,6,11,0,12,0,12,5,8,14,14,164,63,0,12,108,46,241,70,159,57,486,78,280,62,20,17,112,38
1500000US410670326101,410670326101,"Block Group 1, Census Tract 326.10, Washington County, Oregon",1320,130,0,12,0,12,0,12,0,12,0,12,14,18,0,12,0,12,15,17,0,12,4,6,7,10,6,16,13,21,11,11,295,92,36,25,122,47,251,74,143,48,247,56,122,39,11,12,23,23
1500000US410670326102,410670326102,"Block Group 2, Census Tract 326.10, Washington County, Oregon",638,147,0,12,0,12,0,12,0,12,0,12,0,12,5,7,16,22,0,12,0,12,0,12,19,27,7,9,20,29,0,12,165,64,27,22,38,29,146,56,74,44,65,37,38,28,5,8,13,14
1500000US410670327001,410670327001,"Block Group 1, Census Tract 327, Washington County, Oregon",875,154,0,12,0,12,0,12,0,12,0,12,0,12,6,8,0,12,0,12,0,12,0,12,13,15,14,20,13,20,0,12,209,73,27,35,67,45,101,44,64,33,221,78,119,50,21,33,0,12
1500000US410670327002,410670327002,"Block Group 2, Census Tract 327, Washington County, Oregon",1334,186,4,6,0,12,0,12,14,23,13,22,0,12,0,12,0,12,0,12,0,12,7,12,23,25,43,33,22,17,12,12,277,83,65,28,95,38,278,74,107,40,228,65,117,53,16,19,13,16
1500000US410670327003,410670327003,"Block Group 3, Census Tract 327, Washington County, Oregon",1515,225,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,66,72,0,12,10,14,220,87,42,37,113,61,341,132,117,52,373,101,144,55,67,52,16,13
1500000US410670328001,410670328001,"Block Group 1, Census Tract 328, Washington County, Oregon",887,139,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,21,10,10,10,14,5,11,14,23,22,17,265,54,27,20,89,34,157,51,59,34,187,101,17,18,9,10,0,12
1500000US410670329011,410670329011,"Block Group 1, Census Tract 329.01, Washington County, Oregon",2226,324,19,22,0,12,0,12,0,12,0,12,0,12,47,68,0,12,37,44,0,12,0,12,30,29,29,29,67,49,64,45,376,101,137,62,157,83,519,184,218,110,382,109,124,73,14,14,6,9
1500000US410670329012,410670329012,"Block Group 2, Census Tract 329.01, Washington County, Oregon",1814,259,42,55,0,12,0,12,0,12,0,12,77,60,14,21,0,12,158,103,22,37,89,65,150,92,0,12,177,121,16,13,412,144,113,77,129,68,233,96,58,32,84,49,30,28,10,16,0,12
1500000US410670329021,410670329021,"Block Group 1, Census Tract 329.02, Washington County, Oregon",799,258,62,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,58,62,0,12,0,12,0,12,214,126,30,48,22,25,156,117,96,64,106,90,18,27,37,60,0,12
1500000US410670329022,410670329022,"Block Group 2, Census Tract 329.02, Washington County, Oregon",2038,374,119,101,0,12,0,12,0,12,39,62,15,26,89,95,0,12,60,76,0,12,25,39,35,54,40,63,88,88,38,44,500,189,85,77,284,112,232,156,172,110,111,65,65,68,20,34,21,29
1500000US410670329023,410670329023,"Block Group 3, Census Tract 329.02, Washington County, Oregon",540,165,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,104,0,12,0,12,0,12,75,110,18,29,139,138,18,28,0,12,116,87,50,40,65,58,14,22,0,12,0,12
1500000US410670329024,410670329024,"Block Group 4, Census Tract 329.02, Washington County, Oregon",1173,237,12,25,0,12,0,12,0,12,0,12,0,12,0,12,58,67,14,27,45,66,0,12,32,63,49,47,21,37,0,12,176,109,43,58,179,82,248,121,156,86,106,57,34,38,0,12,0,12
1500000US410670330001,410670330001,"Block Group 1, Census Tract 330, Washington County, Oregon",741,200,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,9,16,19,30,26,30,135,88,18,28,24,27,191,95,72,52,189,100,29,30,13,19,0,12
1500000US410670330002,410670330002,"Block Group 2, Census Tract 330, Washington County, Oregon",1106,240,78,73,0,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,8,10,7,11,0,12,20,14,25,26,379,150,106,69,111,80,135,60,31,19,116,58,83,43,0,12,0,12
1500000US410670330003,410670330003,"Block Group 3, Census Tract 330, Washington County, Oregon",1039,235,12,27,0,12,1,3,0,12,0,12,0,12,0,12,0,12,49,61,12,28,0,12,81,86,0,12,0,12,17,28,251,120,0,12,121,73,159,81,65,61,183,88,69,47,0,12,19,29
1500000US410670330004,410670330004,"Block Group 4, Census Tract 330, Washington County, Oregon",1320,297,74,114,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,16,18,52,55,11,18,29,34,333,146,120,93,62,57,244,121,72,51,215,98,62,46,13,20,11,13
1500000US410670331011,410670331011,"Block Group 1, Census Tract 331.01, Washington County, Oregon",1931,199,32,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,49,0,12,16,24,10,12,27,29,9,15,59,42,341,105,154,62,268,90,351,101,152,58,262,91,118,51,18,21,75,44
1500000US410670331021,410670331021,"Block Group 1, Census Tract 331.02, Washington County, Oregon",1251,266,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,103,82,0,12,6,10,65,58,59,91,9,11,23,26,341,108,28,24,136,63,236,108,61,55,136,93,44,38,4,8,0,12
1500000US410670331022,410670331022,"Block Group 2, Census Tract 331.02, Washington County, Oregon",1166,314,171,188,0,12,0,12,0,12,3,6,3,6,0,12,0,12,53,84,5,13,28,31,28,26,35,39,30,33,43,37,232,117,72,89,147,88,126,60,21,22,133,73,32,36,4,8,0,12
1500000US410670332001,410670332001,"Block Group 1, Census Tract 332, Washington County, Oregon",403,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,44,65,0,12,221,114,14,27,35,33,43,43,17,30,13,22,0,12,0,12,0,12
1500000US410670332002,410670332002,"Block Group 2, Census Tract 332, Washington County, Oregon",1312,271,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,44,0,12,51,80,56,86,0,12,0,12,37,48,197,116,186,109,117,79,198,127,128,81,191,126,84,61,0,12,22,29
1500000US410670332003,410670332003,"Block Group 3, Census Tract 332, Washington County, Oregon",1908,468,102,105,0,12,0,12,0,12,40,73,0,12,0,12,79,106,49,75,0,12,96,88,26,35,0,12,65,76,39,56,605,318,139,115,225,161,115,86,92,117,201,117,35,41,0,12,0,12
1500000US410670333011,410670333011,"Block Group 1, Census Tract 333.01, Washington County, Oregon",2269,187,42,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,39,27,31,33,36,133,77,67,55,526,163,160,89,246,123,279,93,201,77,295,95,209,85,7,11,18,26
1500000US410670333012,410670333012,"Block Group 2, Census Tract 333.01, Washington County, Oregon",295,111,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29,0,12,0,12,0,12,0,12,8,13,0,12,64,44,32,27,7,12,49,34,28,26,69,52,2,6,0,12,0,12
1500000US410670333013,410670333013,"Block Group 3, Census Tract 333.01, Washington County, Oregon",473,97,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,42,45,0,12,59,37,78,46,46,40,79,52,31,27,49,33,26,20,0,12,41,29
1500000US410670333014,410670333014,"Block Group 4, Census Tract 333.01, Washington County, Oregon",466,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,7,11,8,13,83,46,34,27,84,53,56,39,19,20,115,71,44,41,0,12,0,12
1500000US410670333021,410670333021,"Block Group 1, Census Tract 333.02, Washington County, Oregon",1110,200,14,35,0,12,0,12,0,12,0,12,28,28,0,12,4,7,0,12,0,12,27,26,3,9,0,12,24,21,19,21,177,78,29,30,142,60,186,87,124,59,150,65,164,68,8,12,11,17
1500000US410670333022,410670333022,"Block Group 2, Census Tract 333.02, Washington County, Oregon",2616,229,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17,0,12,9,15,13,16,40,34,440,133,47,34,219,65,489,147,180,71,822,169,236,80,32,28,69,39
1500000US410670334001,410670334001,"Block Group 1, Census Tract 334, Washington County, Oregon",683,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,24,0,12,0,12,0,12,6,8,6,8,138,62,28,26,56,39,66,32,73,34,223,70,37,19,16,14,16,14
1500000US410670334002,410670334002,"Block Group 2, Census Tract 334, Washington County, Oregon",914,143,0,12,0,12,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,3,5,1,4,16,18,66,47,226,68,59,24,80,42,137,50,69,37,187,89,52,26,7,10,0,12
1500000US410670335001,410670335001,"Block Group 1, Census Tract 335, Washington County, Oregon",598,144,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,16,0,12,0,12,203,109,19,20,29,26,135,60,27,22,113,56,47,36,0,12,8,11
1500000US410670335002,410670335002,"Block Group 2, Census Tract 335, Washington County, Oregon",2220,215,6,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,25,19,18,26,17,406,95,89,39,176,67,402,91,271,83,513,109,258,141,13,16,13,14
1500000US410670336001,410670336001,"Block Group 1, Census Tract 336, Washington County, Oregon",687,133,20,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,9,0,12,24,23,6,9,157,73,0,12,89,49,98,51,42,34,141,44,74,58,18,15,11,11
1500000US410670336002,410670336002,"Block Group 2, Census Tract 336, Washington County, Oregon",447,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,5,8,12,21,8,12,6,9,159,53,18,15,40,20,62,29,39,25,74,36,12,18,0,12,6,10
1500000US410670336003,410670336003,"Block Group 3, Census Tract 336, Washington County, Oregon",585,118,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,12,10,10,15,13,181,90,51,41,13,11,97,48,63,39,112,69,16,16,10,17,0,12
